epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
59,15075.5,1.13256,0.75845,1.15281,0.78147,0.73673,0.79007,0.45879,1.31606,0.95653,1.22802,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,15330.6,1.11845,0.74186,1.14404,0.79357,0.72487,0.79226,0.45895,1.31993,0.94688,1.23254,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,15590.2,1.11539,0.7378,1.14752,0.79481,0.72396,0.79286,0.45978,1.31974,0.93088,1.2326,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,15846.1,1.10814,0.7287,1.13826,0.78767,0.73132,0.79137,0.46034,1.32152,0.9218,1.23395,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,16104.4,1.10462,0.72681,1.13857,0.79034,0.73215,0.79155,0.46145,1.31997,0.90519,1.23148,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,16359.4,1.09231,0.71625,1.12951,0.78375,0.73646,0.78903,0.45941,1.32096,0.9066,1.23025,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,16614.5,1.08222,0.70552,1.12642,0.78571,0.73988,0.79086,0.45891,1.31932,0.89995,1.22946,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,16871,1.08252,0.70073,1.12201,0.78833,0.73401,0.78931,0.45847,1.31887,0.90012,1.22937,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,17130.6,1.07601,0.6947,1.12098,0.78123,0.74351,0.78924,0.4588,1.31775,0.89923,1.22972,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,17386.9,1.07256,0.69002,1.11501,0.77262,0.74875,0.78917,0.45873,1.31764,0.90533,1.23004,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,17642.1,1.06429,0.6813,1.11671,0.78646,0.74063,0.78904,0.45833,1.31854,0.90516,1.23211,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,17899.6,1.06252,0.68253,1.11322,0.79197,0.73797,0.78911,0.45792,1.3214,0.90354,1.23543,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,18159.7,1.04289,0.66533,1.10256,0.78877,0.73817,0.78831,0.4574,1.32112,0.9065,1.23483,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,18416.3,1.04081,0.66186,1.10021,0.79798,0.73353,0.78859,0.45782,1.3207,0.90332,1.23416,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,18673.7,1.03884,0.66342,1.10022,0.79524,0.73059,0.78818,0.45762,1.32056,0.90168,1.23581,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
