epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,2889.91,1.50458,1.36007,1.42657,0.67954,0.61349,0.66855,0.35512,1.34878,2.33579,1.25396,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
12,3143.04,1.49633,1.3308,1.41858,0.70676,0.62547,0.68692,0.371,1.33387,1.92216,1.24779,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
13,3399.96,1.48182,1.29364,1.41143,0.68707,0.64092,0.69156,0.37488,1.31312,1.74,1.22623,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
14,3657.32,1.46902,1.27525,1.39675,0.70901,0.63128,0.696,0.37911,1.29801,1.69379,1.20745,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
15,3913.09,1.44979,1.24757,1.38088,0.70724,0.64767,0.69957,0.37909,1.29744,1.41902,1.22411,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
16,4170.64,1.43571,1.2265,1.37468,0.72018,0.65139,0.715,0.38965,1.29806,1.4645,1.2135,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
17,4428.85,1.42523,1.20461,1.36796,0.73865,0.65538,0.72682,0.40181,1.28095,1.46923,1.19437,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
18,4685.29,1.41309,1.18598,1.35328,0.73076,0.65636,0.73038,0.40288,1.26962,1.50607,1.19876,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
19,4939.6,1.4023,1.15629,1.34765,0.73527,0.66501,0.73025,0.40994,1.26715,1.48949,1.1853,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
20,5189.12,1.39317,1.14704,1.341,0.72844,0.68207,0.74477,0.41628,1.25483,1.45274,1.17209,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
21,5442.39,1.37483,1.12261,1.32832,0.75667,0.67404,0.74543,0.41955,1.24971,1.35269,1.17331,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
22,5691.9,1.36066,1.10957,1.31922,0.74586,0.66275,0.74276,0.4175,1.24219,1.43904,1.17646,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
23,5944.44,1.34913,1.08494,1.3111,0.74685,0.68961,0.75782,0.42864,1.25119,1.38075,1.1756,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
24,6188.97,1.34413,1.07948,1.31073,0.7484,0.68809,0.75671,0.42966,1.24864,1.33948,1.17312,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
25,6438.67,1.33086,1.0535,1.30109,0.75652,0.68861,0.75622,0.43185,1.23961,1.19512,1.16819,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
26,6692.81,1.32567,1.04189,1.29055,0.74806,0.69689,0.75628,0.42968,1.23559,1.23481,1.16152,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
27,6945.55,1.3207,1.02666,1.29126,0.765,0.70106,0.76824,0.44009,1.22909,1.23706,1.1604,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
28,7200.18,1.30373,1.00544,1.27987,0.76713,0.69466,0.76749,0.43962,1.23469,1.08672,1.16142,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
29,7452.44,1.29425,0.9885,1.27149,0.77929,0.69427,0.76937,0.44271,1.22692,1.10934,1.15774,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
30,7707.77,1.27609,0.96832,1.26247,0.75932,0.70373,0.77162,0.44226,1.22764,1.05561,1.16033,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
31,7957.94,1.27802,0.96275,1.26039,0.76891,0.70327,0.77649,0.44658,1.21932,1.13577,1.15179,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
32,8208.56,1.26135,0.94411,1.24897,0.76761,0.71011,0.78097,0.45116,1.21419,1.05817,1.14947,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,8456.74,1.25153,0.92527,1.24441,0.76436,0.70983,0.77856,0.44942,1.22494,1.04182,1.15208,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,8703.82,1.2431,0.91945,1.23797,0.76698,0.72106,0.78018,0.45505,1.21245,1.00419,1.14395,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,8954.25,1.23837,0.90356,1.236,0.77521,0.71446,0.78189,0.45623,1.20897,0.96804,1.14612,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,9204.53,1.22664,0.89118,1.22796,0.77536,0.7247,0.78737,0.45831,1.21917,0.96511,1.14711,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,9454.88,1.20513,0.86978,1.21497,0.78539,0.70986,0.78528,0.45426,1.21978,0.98401,1.14643,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,9702.98,1.19912,0.85227,1.21122,0.78225,0.72007,0.79321,0.45871,1.22001,0.93795,1.15019,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,9949.9,1.19039,0.84393,1.20441,0.78146,0.71909,0.79013,0.45837,1.22409,0.98027,1.15283,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,10204.2,1.17389,0.8258,1.19415,0.78029,0.71981,0.78886,0.45805,1.21971,0.98676,1.15149,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,10452.8,1.18995,0.767,1.20254,0.79699,0.7094,0.78784,0.45704,1.22255,0.93162,1.151,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,10699.5,1.16909,0.73516,1.18416,0.77355,0.72283,0.78595,0.45683,1.22115,0.93424,1.15101,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,10949.9,1.15772,0.71728,1.18664,0.79009,0.71928,0.78826,0.45828,1.22253,0.91799,1.15393,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,11202.3,1.13838,0.70096,1.17292,0.78675,0.71672,0.78358,0.45559,1.22425,0.8991,1.1585,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,11449.4,1.12635,0.67901,1.15772,0.80031,0.71254,0.78589,0.45621,1.22658,0.89205,1.15938,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,11696,1.10994,0.66601,1.14467,0.79904,0.71103,0.78489,0.45697,1.22718,0.87738,1.16,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,11953.4,1.08837,0.64617,1.13363,0.79089,0.7157,0.78413,0.45588,1.22743,0.8699,1.16008,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,12205.6,1.08445,0.63735,1.1332,0.80176,0.71633,0.7875,0.45624,1.22822,0.87392,1.16216,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,12456.7,1.07127,0.62551,1.12308,0.79036,0.71971,0.78588,0.45614,1.23054,0.88436,1.16582,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,12706.8,1.06076,0.61556,1.11833,0.81676,0.70266,0.78652,0.45581,1.23193,0.88304,1.16842,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
